order_id,customer_id,product_id,warehouse_id,quantity,selling_price,discount,final_amount,payment_method,order_status,order_date
O000300,C0198,P0115,W016,3,346.43,190.5,848.79,Cash,Pending,2025-11-01
O000301,C0082,P0099,W009,9,703.35,897.53,5432.62,UPI,Completed,2025-09-27
O000302,C0422,P0039,W006,2,696.37,52.31,1340.43,UPI,Cancelled,2025-12-26
O000303,C0180,P0005,W012,2,616.49,11.09,1221.89,Net Banking,Completed,2025-12-04
O000304,C0165,P0117,W016,7,422.57,209.69,2748.3,Credit Card,Pending,2025-08-15
O000305,C0464,P0042,W019,4,276.02,120.66,983.42,Debit Card,Completed,2025-11-27
O000306,C0066,P0193,W001,1,327.81,29.57,298.24,Credit Card,Completed,2025-09-24
O000307,C0415,P0166,W009,9,399.5,141.51,3453.99,Debit Card,Cancelled,2026-04-06
O000308,C0306,P0176,W015,3,708.65,373.8,1752.15,Cash,Cancelled,2026-01-09
O000309,C0423,P0020,W009,5,658.43,183.72,3108.43,Net Banking,Cancelled,2026-08-04
O000310,C0165,P0075,W011,5,153.98,48.53,721.37,Net Banking,Cancelled,2025-12-18
O000311,C0244,P0176,W005,7,708.65,414.23,4546.32,Debit Card,Pending,2026-04-18
O000312,C0070,P0069,W005,4,779.75,586.45,2532.55,Credit Card,Pending,2025-09-12
O000313,C0248,P0153,W005,6,97.2,68.4,514.8,UPI,Completed,2025-10-26
O000314,C0350,P0122,W009,3,472.24,88.43,1328.29,Credit Card,Cancelled,2026-04-02
O000315,C0060,P0073,W004,9,114.95,77.14,957.41,Net Banking,Pending,2025-08-23
O000316,C0343,P0065,W006,2,114.36,25.09,203.63,Cash,Cancelled,2025-08-21
O000317,C0280,P0183,W012,9,518.44,716.62,3949.34,Credit Card,Completed,2026-03-09
O000318,C0042,P0199,W011,9,550.92,671.03,4287.25,Debit Card,Pending,2025-10-25
O000319,C0232,P0008,W003,4,707.65,466.64,2363.96,UPI,Completed,2025-09-25
O000320,C0306,P0081,W013,6,583.65,586.7,2915.2,Credit Card,Completed,2026-07-09
O000321,C0404,P0002,W020,3,318.95,172.2,784.65,UPI,Pending,2026-05-23
O000322,C0028,P0159,W004,10,340.74,451.29,2956.11,UPI,Pending,2025-10-19
O000323,C0031,P0031,W018,4,475.72,244.07,1658.81,UPI,Cancelled,2025-08-19
O000324,C0070,P0096,W012,4,223.64,26.51,868.05,Debit Card,Cancelled,2025-09-23
O000325,C0092,P0195,W015,2,194.61,39.21,350.01,Cash,Pending,2026-02-13
O000326,C0392,P0039,W017,7,696.37,58.06,4816.53,UPI,Pending,2026-06-19
O000327,C0378,P0013,W015,5,678.5,595.42,2797.08,Debit Card,Pending,2026-05-27
O000328,C0225,P0039,W013,5,696.37,628.5,2853.35,Credit Card,Cancelled,2026-04-25
O000329,C0056,P0142,W006,6,465.39,364.7,2427.64,Credit Card,Completed,2026-03-30
O000330,C0426,P0160,W011,7,103.95,31.5,696.15,Net Banking,Pending,2026-03-15
O000331,C0284,P0068,W016,3,244.39,55.95,677.22,Credit Card,Pending,2025-12-09
O000332,C0272,P0002,W020,1,318.95,61.37,257.58,Debit Card,Pending,2026-02-11
O000333,C0358,P0156,W003,3,716.77,428.89,1721.42,UPI,Cancelled,2025-09-25
O000334,C0028,P0060,W016,3,220.07,126.38,533.83,Net Banking,Completed,2026-03-11
O000335,C0232,P0122,W012,5,472.24,212.28,2148.92,Cash,Cancelled,2025-08-31
O000336,C0463,P0038,W016,6,210.73,145.56,1118.82,Net Banking,Cancelled,2025-10-25
O000337,C0210,P0053,W014,8,208.63,333.12,1335.92,Net Banking,Pending,2026-05-19
O000338,C0101,P0158,W003,6,498.73,262.09,2730.29,Credit Card,Completed,2026-02-12
O000339,C0429,P0007,W019,1,86.6,12.04,74.56,Debit Card,Cancelled,2025-09-30
O000340,C0313,P0134,W013,8,127.8,45.37,977.03,Cash,Completed,2025-11-14
O000341,C0011,P0161,W007,10,792.47,1395.8,6528.9,Debit Card,Cancelled,2026-07-21
O000342,C0339,P0183,W011,9,518.44,42.34,4623.62,Credit Card,Completed,2025-12-04
O000343,C0500,P0117,W011,9,422.57,708.78,3094.35,Credit Card,Completed,2026-07-29
O000344,C0264,P0025,W006,10,464.04,438.95,4201.45,Net Banking,Pending,2026-02-23
O000345,C0499,P0197,W019,2,603.05,78.4,1127.7,Cash,Cancelled,2025-10-03
O000346,C0321,P0058,W011,10,607.88,1160.6,4918.2,Net Banking,Cancelled,2025-10-03
O000347,C0457,P0084,W008,2,611.84,169.54,1054.14,Net Banking,Completed,2025-10-26
O000348,C0113,P0033,W020,1,316.3,24.26,292.04,Net Banking,Pending,2025-11-09
O000349,C0424,P0099,W020,3,703.35,358.51,1751.54,UPI,Cancelled,2026-06-19
O000350,C0436,P0191,W010,10,583.75,1040.86,4796.64,Net Banking,Completed,2025-12-28
O000351,C0059,P0156,W014,9,716.77,553.1,5897.83,UPI,Pending,2026-03-27
O000352,C0477,P0155,W012,4,70.67,52.45,230.23,Cash,Completed,2026-03-15
O000353,C0459,P0044,W013,10,509.99,165.58,4934.32,Net Banking,Completed,2026-04-15
O000354,C0446,P0023,W011,2,673.26,50.64,1295.88,Cash,Completed,2026-07-01
O000355,C0204,P0066,W005,10,156.35,100.99,1462.51,Net Banking,Completed,2026-02-13
O000356,C0426,P0112,W002,8,635.62,730.03,4354.93,Credit Card,Completed,2026-01-02
O000357,C0489,P0037,W010,1,536.12,16.8,519.32,Cash,Completed,2026-07-01
O000358,C0120,P0107,W012,5,223.7,64.2,1054.3,UPI,Pending,2025-10-02
O000359,C0221,P0175,W013,7,636.16,199.69,4253.43,Cash,Completed,2026-03-12
O000360,C0311,P0177,W004,8,764.51,194.38,5921.7,UPI,Completed,2026-06-02
O000361,C0404,P0163,W019,9,561.9,943.44,4113.66,Net Banking,Pending,2025-11-21
O000362,C0237,P0163,W007,6,561.9,152.09,3219.31,Credit Card,Completed,2025-12-31
O000363,C0372,P0065,W003,8,114.36,168.15,746.73,Net Banking,Cancelled,2025-10-22
O000364,C0071,P0048,W020,1,197.9,32.14,165.76,Credit Card,Pending,2025-10-15
O000365,C0493,P0103,W011,3,104.86,35.87,278.71,Debit Card,Pending,2026-01-10
O000366,C0216,P0001,W018,5,711.01,17.09,3537.96,Cash,Pending,2026-02-19
O000367,C0025,P0181,W009,4,510.35,16.09,2025.31,Cash,Cancelled,2025-08-21
O000368,C0198,P0096,W002,10,223.64,20.81,2215.59,Net Banking,Pending,2026-02-09
O000369,C0132,P0171,W015,2,165.53,4.75,326.31,UPI,Pending,2026-03-18
O000370,C0387,P0081,W011,9,583.65,972.93,4279.92,Debit Card,Completed,2025-08-27
O000371,C0127,P0139,W005,5,261.47,261.02,1046.33,Debit Card,Completed,2026-01-28
O000372,C0228,P0029,W010,6,380.84,287.78,1997.26,Debit Card,Cancelled,2026-03-03
O000373,C0036,P0068,W002,4,244.39,76.93,900.63,Net Banking,Pending,2025-10-30
O000374,C0144,P0023,W010,4,673.26,136.9,2556.14,Net Banking,Pending,2026-07-04
O000375,C0338,P0064,W009,8,124.23,94.86,898.98,Cash,Cancelled,2025-08-10
O000376,C0309,P0119,W008,3,123.87,46.74,324.87,UPI,Completed,2026-01-05
O000377,C0064,P0097,W013,10,339.95,335.65,3063.85,UPI,Cancelled,2025-09-28
O000378,C0409,P0061,W014,9,427.25,300.08,3545.17,Cash,Pending,2025-12-25
O000379,C0252,P0150,W020,9,79.1,21.97,689.93,UPI,Cancelled,2026-04-25
O000380,C0025,P0103,W009,10,104.86,6.2,1042.4,Debit Card,Completed,2025-09-07
O000381,C0170,P0085,W002,6,734.45,413.91,3992.79,UPI,Pending,2026-01-03
O000382,C0355,P0200,W020,10,181.69,67.72,1749.18,Credit Card,Completed,2026-07-03
O000383,C0367,P0011,W015,1,311.47,0.56,310.91,Debit Card,Cancelled,2025-12-04
O000384,C0271,P0077,W017,5,705.01,183.81,3341.24,UPI,Completed,2025-11-19
O000385,C0433,P0145,W005,8,49.46,16.64,379.04,Debit Card,Completed,2026-04-28
O000386,C0302,P0160,W020,1,103.95,16.42,87.53,Cash,Cancelled,2026-02-12
O000387,C0402,P0178,W007,3,253.74,122.48,638.74,UPI,Cancelled,2026-04-24
O000388,C0158,P0105,W014,1,537.76,95.85,441.91,UPI,Pending,2025-08-25
O000389,C0124,P0043,W012,9,759.88,499.08,6339.84,UPI,Cancelled,2025-12-30
O000390,C0260,P0039,W004,8,696.37,589.19,4981.77,Net Banking,Completed,2025-09-08
O000391,C0475,P0112,W009,7,635.62,436.4,4012.94,Net Banking,Pending,2025-11-01
O000392,C0269,P0150,W001,10,79.1,26.65,764.35,UPI,Completed,2026-03-22
O000393,C0477,P0017,W017,9,438.91,462.6,3487.59,Net Banking,Completed,2025-10-25
O000394,C0326,P0009,W017,2,127.01,5.96,248.06,Debit Card,Completed,2025-09-03
O000395,C0363,P0010,W003,2,275.52,6.62,544.42,Debit Card,Completed,2025-12-24
O000396,C0269,P0042,W016,3,276.02,59.32,768.74,Cash,Pending,2026-05-12
O000397,C0108,P0154,W004,8,687.94,249.84,5253.68,Debit Card,Pending,2025-08-09
O000398,C0164,P0007,W002,2,86.6,7.35,165.85,Credit Card,Pending,2025-11-25
O000399,C0234,P0067,W002,8,610.98,435.58,4452.26,UPI,Completed,2025-09-17
O000400,C0473,P0040,W006,2,533.67,142.87,924.47,Credit Card,Cancelled,2026-06-06
O000401,C0303,P0100,W003,6,451.54,253.32,2455.92,Credit Card,Pending,2026-04-06
O000402,C0346,P0091,W012,7,128.87,45.63,856.46,Cash,Pending,2026-05-28
O000403,C0023,P0162,W011,10,472.72,396.35,4330.85,Net Banking,Completed,2025-12-29
O000404,C0392,P0132,W015,8,661.28,450.2,4840.04,UPI,Completed,2026-01-17
O000405,C0460,P0015,W006,7,435.76,123.62,2926.7,Credit Card,Pending,2026-03-09
O000406,C0415,P0100,W011,3,451.54,268.8,1085.82,Credit Card,Pending,2026-05-28
O000407,C0099,P0170,W009,1,505.56,91.45,414.11,UPI,Completed,2026-07-18
O000408,C0022,P0169,W017,5,685.11,336.73,3088.82,Credit Card,Completed,2026-04-07
O000409,C0479,P0012,W015,2,342.53,104.54,580.52,Net Banking,Pending,2026-02-14
O000410,C0443,P0197,W003,1,603.05,65.69,537.36,UPI,Pending,2026-07-01
O000411,C0008,P0138,W006,5,574.82,480.83,2393.27,Credit Card,Pending,2025-09-28
O000412,C0082,P0185,W011,3,566.24,338.56,1360.16,Credit Card,Completed,2026-07-31
O000413,C0409,P0148,W011,5,538.64,344.14,2349.06,UPI,Cancelled,2026-05-14
O000414,C0140,P0085,W002,6,734.45,385.0,4021.7,Net Banking,Cancelled,2026-04-15
O000415,C0178,P0034,W010,5,98.84,62.42,431.78,Cash,Completed,2026-02-11
O000416,C0316,P0184,W006,6,600.98,491.14,3114.74,UPI,Completed,2025-09-08
O000417,C0422,P0106,W002,1,395.02,4.11,390.91,UPI,Completed,2026-05-19
O000418,C0053,P0119,W003,6,123.87,88.01,655.21,Cash,Pending,2026-05-30
O000419,C0267,P0120,W003,8,117.95,146.71,796.89,Credit Card,Completed,2026-01-25
O000420,C0287,P0037,W002,5,536.12,21.95,2658.65,Cash,Completed,2025-09-19
O000421,C0004,P0167,W015,8,121.8,158.88,815.52,Credit Card,Cancelled,2026-07-29
O000422,C0459,P0152,W007,7,41.85,13.99,278.96,Credit Card,Pending,2026-03-04
O000423,C0446,P0038,W011,2,210.73,6.85,414.61,Cash,Pending,2026-06-12
O000424,C0190,P0093,W003,2,102.56,18.45,186.67,UPI,Pending,2026-05-31
O000425,C0047,P0087,W007,3,52.58,28.81,128.93,Debit Card,Pending,2025-10-11
O000426,C0400,P0169,W008,3,685.11,115.12,1940.21,UPI,Completed,2026-07-29
O000427,C0351,P0176,W005,9,708.65,1224.88,5152.97,Net Banking,Cancelled,2026-01-03
O000428,C0401,P0078,W012,7,134.38,101.23,839.43,Debit Card,Pending,2026-05-02
O000429,C0269,P0079,W005,6,102.81,74.42,542.44,Credit Card,Cancelled,2026-02-08
O000430,C0366,P0036,W011,5,550.45,51.06,2701.19,UPI,Completed,2025-09-08
O000431,C0484,P0097,W003,10,339.95,231.67,3167.83,Net Banking,Completed,2025-10-02
O000432,C0225,P0079,W001,5,102.81,32.37,481.68,Debit Card,Pending,2026-07-14
O000433,C0413,P0015,W019,3,435.76,170.55,1136.73,Debit Card,Completed,2026-06-20
O000434,C0369,P0098,W017,3,515.46,165.02,1381.36,UPI,Pending,2026-05-07
O000435,C0388,P0013,W007,2,678.5,97.09,1259.91,UPI,Cancelled,2026-06-20
O000436,C0211,P0147,W020,2,250.9,93.66,408.14,Cash,Pending,2025-11-21
O000437,C0106,P0008,W018,1,707.65,78.79,628.86,Cash,Cancelled,2026-06-25
O000438,C0453,P0122,W007,9,472.24,392.13,3858.03,Debit Card,Cancelled,2026-07-29
O000439,C0362,P0062,W020,7,152.46,119.61,947.61,Debit Card,Pending,2026-06-20
O000440,C0108,P0006,W005,5,615.25,607.88,2468.37,Credit Card,Completed,2026-04-15
O000441,C0004,P0128,W009,7,366.55,506.68,2059.17,Cash,Pending,2026-01-04
O000442,C0298,P0060,W004,1,220.07,40.86,179.21,Net Banking,Cancelled,2026-07-03
O000443,C0219,P0052,W009,1,697.25,113.2,584.05,Net Banking,Pending,2026-01-03
O000444,C0449,P0123,W010,5,614.42,22.81,3049.29,UPI,Completed,2026-05-20
O000445,C0451,P0084,W017,8,611.84,853.7,4041.02,Cash,Cancelled,2026-05-14
O000446,C0452,P0066,W020,5,156.35,7.99,773.76,UPI,Completed,2026-04-19
O000447,C0279,P0087,W013,5,52.58,22.61,240.29,Net Banking,Pending,2026-02-18
O000448,C0347,P0157,W010,2,596.45,80.53,1112.37,UPI,Cancelled,2026-06-03
O000449,C0207,P0078,W003,1,134.38,26.4,107.98,Cash,Completed,2025-10-07
O000450,C0271,P0193,W013,7,327.81,141.88,2152.79,UPI,Completed,2025-08-28
O000451,C0382,P0169,W016,7,685.11,213.56,4582.21,Credit Card,Cancelled,2025-11-10
O000452,C0399,P0156,W006,2,716.77,174.78,1258.76,Cash,Cancelled,2026-06-05
O000453,C0400,P0037,W008,9,536.12,466.72,4358.36,UPI,Pending,2025-10-30
O000454,C0054,P0019,W015,3,452.83,139.0,1219.49,Net Banking,Cancelled,2026-06-24
O000455,C0322,P0021,W007,4,244.16,108.6,868.04,Credit Card,Completed,2026-04-15
O000456,C0406,P0056,W017,2,73.8,19.81,127.79,Debit Card,Cancelled,2026-06-08
O000457,C0433,P0156,W006,10,716.77,1098.08,6069.62,Net Banking,Completed,2025-12-24
O000458,C0336,P0191,W008,2,583.75,107.35,1060.15,Debit Card,Pending,2026-04-21
O000459,C0343,P0097,W004,4,339.95,196.11,1163.69,Credit Card,Pending,2025-11-18
O000460,C0409,P0104,W018,8,61.8,95.21,399.19,UPI,Pending,2026-05-22
O000461,C0366,P0092,W016,5,165.58,152.71,675.19,Net Banking,Cancelled,2026-01-31
O000462,C0408,P0032,W013,4,562.17,4.01,2244.67,UPI,Cancelled,2026-06-04
O000463,C0211,P0025,W010,7,464.04,237.32,3010.96,Cash,Cancelled,2025-08-28
O000464,C0465,P0153,W020,4,97.2,45.03,343.77,Debit Card,Cancelled,2026-05-09
O000465,C0139,P0119,W014,7,123.87,165.52,701.57,Credit Card,Cancelled,2025-10-22
O000466,C0385,P0026,W020,10,424.88,694.35,3554.45,UPI,Completed,2025-12-13
O000467,C0260,P0168,W004,3,802.22,430.17,1976.49,UPI,Completed,2025-10-27
O000468,C0302,P0199,W012,1,550.92,70.41,480.51,Net Banking,Completed,2026-03-13
O000469,C0106,P0034,W009,2,98.84,26.8,170.88,UPI,Cancelled,2025-10-03
O000470,C0278,P0063,W006,7,152.21,95.38,970.09,Net Banking,Pending,2025-09-22
O000471,C0249,P0009,W003,4,127.01,12.1,495.94,Credit Card,Cancelled,2026-01-29
O000472,C0259,P0049,W008,9,200.77,134.24,1672.69,UPI,Cancelled,2026-07-29
O000473,C0023,P0173,W020,1,112.19,15.66,96.53,Debit Card,Pending,2026-02-28
O000474,C0050,P0181,W001,8,510.35,310.34,3772.46,Net Banking,Completed,2026-06-13
O000475,C0174,P0135,W011,8,444.2,393.39,3160.21,Net Banking,Pending,2025-11-07
O000476,C0295,P0025,W011,1,464.04,75.01,389.03,Net Banking,Pending,2026-07-08
O000477,C0304,P0013,W018,10,678.5,73.86,6711.14,Credit Card,Pending,2025-08-08
O000478,C0396,P0179,W016,5,761.14,81.4,3724.3,Cash,Completed,2025-10-05
O000479,C0401,P0002,W017,10,318.95,202.48,2987.02,Net Banking,Cancelled,2026-02-26
O000480,C0069,P0027,W016,4,78.28,49.01,264.11,Net Banking,Cancelled,2025-12-25
O000481,C0154,P0183,W006,2,518.44,106.59,930.29,Net Banking,Pending,2025-10-21
O000482,C0012,P0006,W013,9,615.25,157.72,5379.53,Cash,Pending,2026-06-13
O000483,C0330,P0103,W003,9,104.86,168.44,775.3,Credit Card,Pending,2025-08-09
O000484,C0371,P0053,W004,3,208.63,97.72,528.17,Debit Card,Completed,2026-07-01
O000485,C0103,P0185,W019,6,566.24,503.52,2893.92,UPI,Pending,2026-05-11
O000486,C0266,P0055,W008,1,691.95,8.28,683.67,Net Banking,Cancelled,2026-04-14
O000487,C0454,P0122,W009,5,472.24,123.05,2238.15,Net Banking,Pending,2025-11-16
O000488,C0297,P0096,W007,8,223.64,96.19,1692.93,UPI,Cancelled,2025-11-28
O000489,C0297,P0081,W017,6,583.65,635.86,2866.04,Credit Card,Completed,2025-12-04
O000490,C0427,P0108,W001,1,467.1,83.55,383.55,Cash,Completed,2025-12-02
O000491,C0136,P0175,W001,4,636.16,185.73,2358.91,Debit Card,Pending,2025-12-14
O000492,C0226,P0028,W018,3,169.73,72.31,436.88,Cash,Completed,2025-10-23
O000493,C0324,P0193,W014,2,327.81,54.99,600.63,Cash,Completed,2026-04-30
O000494,C0487,P0008,W013,3,707.65,191.13,1931.82,Debit Card,Pending,2026-02-20
O000495,C0141,P0111,W002,5,638.29,266.48,2924.97,Credit Card,Cancelled,2026-03-15
O000496,C0424,P0089,W001,7,380.36,214.63,2447.89,Cash,Pending,2026-01-20
O000497,C0249,P0181,W014,1,510.35,23.9,486.45,Net Banking,Completed,2026-03-22
O000498,C0400,P0184,W015,6,600.98,509.54,3096.34,UPI,Cancelled,2025-10-03
O000499,C0460,P0074,W014,5,318.47,227.33,1365.02,Credit Card,Pending,2026-06-07
O000500,C0267,P0077,W019,3,705.01,367.75,1747.28,Debit Card,Completed,2026-01-16
O000501,C0238,P0163,W009,10,561.9,861.46,4757.54,Net Banking,Completed,2025-12-15
O000502,C0419,P0057,W010,10,500.43,99.15,4905.15,Net Banking,Cancelled,2026-01-08
O000503,C0072,P0125,W008,4,184.54,1.23,736.93,Credit Card,Completed,2025-10-17
O000504,C0206,P0053,W014,3,208.63,14.95,610.94,Cash,Completed,2026-02-11
O000505,C0298,P0127,W007,2,830.32,225.54,1435.1,Credit Card,Pending,2025-11-16
O000506,C0381,P0122,W001,7,472.24,267.93,3037.75,Credit Card,Completed,2025-12-28
O000507,C0183,P0091,W017,4,128.87,6.14,509.34,Debit Card,Pending,2026-04-26
O000508,C0106,P0160,W013,2,103.95,38.05,169.85,Net Banking,Cancelled,2026-03-31
O000509,C0236,P0019,W008,10,452.83,338.77,4189.53,Cash,Completed,2026-04-26
O000510,C0217,P0097,W001,7,339.95,172.38,2207.27,Cash,Pending,2025-10-11
O000511,C0233,P0125,W015,1,184.54,32.84,151.7,Debit Card,Pending,2025-11-22
O000512,C0278,P0126,W004,3,352.47,155.05,902.36,UPI,Cancelled,2026-02-13
O000513,C0120,P0177,W014,2,764.51,103.7,1425.32,Credit Card,Pending,2026-02-06
O000514,C0048,P0005,W004,6,616.49,437.43,3261.51,Credit Card,Completed,2026-01-30
O000515,C0271,P0186,W012,8,703.11,362.0,5262.88,Debit Card,Pending,2025-10-16
O000516,C0045,P0152,W017,8,41.85,7.74,327.06,Credit Card,Cancelled,2025-12-22
O000517,C0127,P0185,W019,5,566.24,388.74,2442.46,Net Banking,Pending,2025-11-10
O000518,C0102,P0194,W020,8,316.48,19.47,2512.37,Debit Card,Pending,2026-03-05
O000519,C0092,P0159,W015,10,340.74,534.06,2873.34,Credit Card,Cancelled,2026-04-07
O000520,C0347,P0071,W004,7,324.09,397.57,1871.06,Debit Card,Cancelled,2026-05-30
O000521,C0192,P0146,W001,6,595.2,94.73,3476.47,UPI,Pending,2026-06-17
O000522,C0469,P0080,W010,8,24.4,13.97,181.23,UPI,Pending,2025-11-21
O000523,C0358,P0065,W002,7,114.36,128.49,672.03,Credit Card,Completed,2026-07-09
O000524,C0037,P0186,W001,3,703.11,365.96,1743.37,Net Banking,Completed,2026-01-23
O000525,C0233,P0014,W005,8,248.91,394.38,1596.9,Credit Card,Pending,2026-06-02
O000526,C0075,P0065,W001,1,114.36,5.86,108.5,Credit Card,Pending,2025-10-10
O000527,C0200,P0122,W013,4,472.24,44.18,1844.78,Credit Card,Cancelled,2025-10-26
O000528,C0256,P0107,W007,1,223.7,30.83,192.87,Cash,Pending,2025-10-14
O000529,C0099,P0030,W005,9,129.09,48.65,1113.16,Net Banking,Pending,2025-10-23
O000530,C0326,P0149,W011,9,102.98,106.94,819.88,Credit Card,Cancelled,2026-02-01
O000531,C0218,P0084,W006,1,611.84,11.81,600.03,Net Banking,Completed,2025-12-27
O000532,C0214,P0108,W002,9,467.1,259.94,3943.96,Cash,Completed,2025-10-07
O000533,C0199,P0164,W008,1,347.36,53.86,293.5,UPI,Pending,2025-12-10
O000534,C0443,P0121,W019,10,650.82,587.93,5920.27,Debit Card,Cancelled,2026-06-15
O000535,C0193,P0104,W011,2,61.8,9.53,114.07,Credit Card,Completed,2025-08-09
O000536,C0021,P0059,W017,1,691.04,29.9,661.14,Debit Card,Pending,2026-03-23
O000537,C0049,P0089,W002,5,380.36,349.34,1552.46,Credit Card,Completed,2026-05-15
O000538,C0104,P0033,W017,1,316.3,6.91,309.39,UPI,Cancelled,2026-02-03
O000539,C0471,P0076,W003,7,366.83,230.27,2337.54,UPI,Cancelled,2025-08-26
O000540,C0479,P0086,W014,1,781.27,6.78,774.49,Credit Card,Completed,2026-03-18
O000541,C0489,P0162,W008,8,472.72,689.57,3092.19,UPI,Cancelled,2025-08-07
O000542,C0163,P0155,W005,2,70.67,16.41,124.93,UPI,Cancelled,2025-11-11
O000543,C0262,P0176,W018,9,708.65,1137.57,5240.28,Credit Card,Completed,2026-03-02
O000544,C0081,P0049,W006,9,200.77,256.73,1550.2,Cash,Cancelled,2026-06-26
O000545,C0111,P0029,W011,8,380.84,189.79,2856.93,UPI,Completed,2025-10-23
O000546,C0130,P0058,W006,4,607.88,300.88,2130.64,Credit Card,Completed,2025-09-29
O000547,C0296,P0122,W016,10,472.24,723.99,3998.41,Debit Card,Pending,2026-07-11
O000548,C0488,P0100,W002,10,451.54,496.36,4019.04,Credit Card,Cancelled,2026-03-13
O000549,C0317,P0143,W011,6,276.16,4.08,1652.88,Credit Card,Cancelled,2026-01-23
O000550,C0407,P0137,W003,3,70.49,26.84,184.63,Debit Card,Cancelled,2026-07-01
O000551,C0250,P0019,W013,10,452.83,366.24,4162.06,Debit Card,Completed,2025-10-01
O000552,C0057,P0162,W014,7,472.72,593.47,2715.57,Net Banking,Completed,2026-05-17
O000553,C0264,P0150,W020,3,79.1,43.35,193.95,Net Banking,Pending,2026-06-08
O000554,C0439,P0020,W012,5,658.43,345.98,2946.17,Cash,Cancelled,2026-07-10
O000555,C0128,P0034,W007,4,98.84,9.06,386.3,Cash,Cancelled,2025-11-22
O000556,C0209,P0111,W003,9,638.29,1132.86,4611.75,Debit Card,Completed,2025-10-19
O000557,C0447,P0129,W008,4,649.05,331.05,2265.15,Debit Card,Cancelled,2026-05-24
O000558,C0366,P0177,W011,4,764.51,295.43,2762.61,Credit Card,Cancelled,2025-09-19
O000559,C0286,P0118,W001,5,545.32,484.16,2242.44,Credit Card,Cancelled,2026-07-20
O000560,C0450,P0003,W009,1,307.09,14.66,292.43,Net Banking,Completed,2025-12-19
O000561,C0207,P0109,W003,5,51.49,15.92,241.53,Cash,Completed,2026-01-25
O000562,C0292,P0039,W018,6,696.37,46.12,4132.1,UPI,Pending,2026-01-29
O000563,C0477,P0188,W018,1,149.25,19.41,129.84,Debit Card,Pending,2026-02-11
O000564,C0382,P0092,W014,7,165.58,65.81,1093.25,Net Banking,Completed,2025-10-13
O000565,C0017,P0065,W011,6,114.36,83.88,602.28,Credit Card,Cancelled,2026-01-16
O000566,C0184,P0131,W014,6,381.9,104.0,2187.4,Credit Card,Pending,2025-11-19
O000567,C0109,P0123,W013,3,614.42,8.11,1835.15,Debit Card,Cancelled,2025-08-30
O000568,C0462,P0141,W005,8,473.02,495.15,3289.01,UPI,Pending,2025-11-29
O000569,C0354,P0199,W015,3,550.92,110.27,1542.49,Debit Card,Pending,2026-01-04
O000570,C0302,P0074,W018,5,318.47,164.42,1427.93,Net Banking,Cancelled,2026-03-15
O000571,C0310,P0093,W006,6,102.56,93.58,521.78,Cash,Completed,2025-09-08
O000572,C0433,P0189,W007,1,416.57,16.19,400.38,Credit Card,Pending,2025-12-04
O000573,C0016,P0039,W005,8,696.37,412.35,5158.61,UPI,Cancelled,2025-09-23
O000574,C0303,P0073,W019,2,114.95,6.92,222.98,Debit Card,Pending,2026-07-28
O000575,C0167,P0025,W020,6,464.04,148.73,2635.51,Debit Card,Cancelled,2026-05-01
O000576,C0133,P0077,W017,6,705.01,190.91,4039.15,Cash,Pending,2025-12-16
O000577,C0415,P0135,W007,4,444.2,89.4,1687.4,UPI,Pending,2026-07-10
O000578,C0385,P0054,W011,4,298.13,129.18,1063.34,UPI,Cancelled,2026-06-29
O000579,C0465,P0126,W011,5,352.47,153.86,1608.49,Credit Card,Completed,2026-01-17
O000580,C0080,P0098,W020,7,515.46,359.06,3249.16,Net Banking,Completed,2026-05-31
O000581,C0074,P0009,W017,9,127.01,74.86,1068.23,UPI,Completed,2025-12-10
O000582,C0495,P0042,W005,8,276.02,34.8,2173.36,Credit Card,Pending,2025-11-30
O000583,C0323,P0140,W007,10,719.31,435.85,6757.25,Net Banking,Pending,2026-04-17
